Muttenkopfbahn;1827;6481;St. Leonhard im Pitztal;;;;2004;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;715;2.120;2.330;210;1.984;417
Gletschersee aufg.;331;6481;St. Leonhard im Pitztal;;;;1983;ja;2006;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;509;2.733;2.844;114;1.439;164
Pitzpanoramabahn;330;6481;St. Leonhard im Pitztal;;;;1988;nein;;Gruppenumlaufbahn;keine;;1,00;;nein;Kabine;keine;2.152;2.838;3.434;596;1.200;715
EUB Mittelbergbahn;1930;6481;St. Leonhard im Pitztal;;;;2006;nein;;8er Einseilumlaufbahn;keine;;12,00;8;nein;Kabine;keine;2.488;2.689;3.273;584;2.200;1.285
EUB Rifflsee;1512;6481;St. Leonhard im Pitztal;;;;1994;nein;;6er Einseilumlaufbahn;keine;;12,00;6;nein;Kabine;keine;1.342;1.670;2.290;620;1.583;981
Pitzexpress;329;6481;St. Leonhard im Pitztal;;;;1983;nein;;Standseilbahn;ausschließlich;;10,00;;nein;Kabine;keine;3.786;1.730;2.841;1.111;1.620;1.800
Gletscherseebahn;1929;6481;St. Leonhard im Pitztal;;;;2006;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;787;2.689;2.842;153;2.777;424
Grubenkopfbahn;1577;6481;St. Leonhard im Pitztal;;;;1996;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.465;2.230;2.809;579;1.558;902
Hausberglift aufg.;523;6184;St. Sigmund im Sellrain;;;;;ja;2007;Schlepplift;keine;;6,00;2;nein;kein;keine;997;1.740;2.103;363;410;149
Sonnenlift;524;6184;St. Sigmund im Sellrain;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;200;1.720;1.791;71;811;58
Panoramabahn Gipfel;6465;6393;St. Ulrich am Pillersee;St. Ulrich;12;;2009;nein;;4er Sessellift kuppelbar;;;;4;nein;;;656;1.234;1.427;193;1.769;341
Übungslift;759;6393;St. Ulrich am Pillersee;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;;;;;;
Gipfellift aufg.;755;6393;St. Ulrich am Pillersee;;;;1974;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;573;1.258;1.427;169;1.426;241
Hochleitenlift aufg.;756;6393;St. Ulrich am Pillersee;;;;1973;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;722;855;985;130;1.000;130
Hausberglift;758;6393;St. Ulrich am Pillersee;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;;;;;;
Babylift Frandlwiese;757;6393;St. Ulrich am Pillersee;;;;1977;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;96;840;870;30;716;20
Buchensteinwand;754;6393;St. Ulrich am Pillersee;;;;1990;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;2.040;840;1.427;587;1.784;1.047
Mooserberg II;1161;9962;St. Veit in Defereggen;;;;1976;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;980;2.070;2.341;271;1.200;325
Almspitzlift;1165;9962;St. Veit in Defereggen;;;;1983;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;755;2.250;2.525;275;1.200;330
Übungslift Ochsenlacke aufg.;1164;9962;St. Veit in Defereggen;;;;;ja;2002;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;156;2.350;2.380;30;718;22
Brunnalm aufg.;1163;9962;St. Veit in Defereggen;;;;;ja;1999;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;95;;;19;400;8
Sprungschanze;5207;6182;Stams;;;;;nein;;1er Sessellift fix geklemmt;;;;;nein;;;;;;;;
Burg-Babylift;5066;6135;Stans;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;112;;;35;500;
Burglift I;1448;6135;Stans;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;460;;;200;500;100
Burglift II;1449;6135;Stans;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;296;;;142;840;119
Stoanmanndllift;1268;6642;Stanzach;;;;1975;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;633;940;1.090;150;1.035;155
Oberfeldlift I;1269;6642;Stanzach;;;;1975;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;192;1.000;1.018;18;720;13
Oberfeldlift II;1270;6642;Stanzach;;;;1975;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;300;1.015;1.032;17;562;10
Oberfeldlift III;1271;6642;Stanzach;;;;1978;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;258;1.025;1.042;17;614;10
8EUB Bergeralm;4655;6150;Steinach am Brenner;Hueben Weg;;;2007;nein;;8er Einseilumlaufbahn;teilweise;;16,00;8;nein;Kabine;;1.350;1.050;1.585;535;2.400;1.284
Steinbodenbahn;1833;6150;Steinach am Brenner;;;;2004;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;860;1.585;1.819;234;2.400;562
Hoher Turm;1774;6150;Steinach am Brenner;;;;2001;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.810;1.585;2.130;545;1.200;654
Steinboden 3er;553;6150;Steinach am Brenner;;;;2004;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;300;1.585;1.615;30;700;21
Steinach II aufg.;554;6150;Steinach am Brenner;;;;;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;280;;;84;465;39
Steinach I aufg.;552;6150;Steinach am Brenner;;;;;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;230;;;55;1.000;55
Nösslachjoch aufg.;551;6150;Steinach am Brenner;;;;1971;ja;1999;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;1.473;1.588;2.028;455;718;327
Bergeralm I aufg.;550;6150;Steinach am Brenner;;;;1974;ja;1999;1er Sessellift fix geklemmt;ausschließlich;;7,00;1;nein;kein;keine;1.450;1.060;1.581;500;284;142
Bergeralm Ia aufg.;549;6150;Steinach am Brenner;;;;;ja;1994;1er Sessellift fix geklemmt;teilweise;;7,00;1;nein;kein;keine;1.421;;;500;600;300
Bergeralm aufg.;1509;6150;Steinach am Brenner;;;;1995;ja;2007;4er Einseilumlaufbahn;keine;;12,00;4;nein;Kabine;keine;1.429;1.070;1.591;521;1.180;615
Silberwald aufg.;1452;6215;Steinberg am Rofan;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;600;1.050;1.100;50;500;25
Rofanlift II;1451;6215;Steinberg am Rofan;;;;1973;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;710;1.100;1.300;200;1.200;240
Rofan I;1450;6215;Steinberg am Rofan;;;;1973;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;369;1.000;1.100;100;1.200;120
Drahtwiese;1453;6215;Steinberg am Rofan;;;;1982;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;143;1.100;1.113;13;716;9
Brettfallift;1454;6261;Strass im Zillertal;Astholz;101;;;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;184;;;47;500;24
Prastwiesen;1109;6571;Strengen;;;;;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;265;;;69;600;41
Neuhaus;1456;6272;Stumm;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;159;;;24;353;8
Kapauns;1455;6272;Stumm;;;;1993;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.033;2.067;2.408;341;1.440;491
Kreuzjoch-Xpress;5208;6272;Stummerberg;;;;2007;nein;;6er Sessellift kuppelbar;;;;;nein;;;1.260;2.042;2.408;366;2.400;878
Gundlift II;5069;6675;Tannheim;;;;;nein;;Schlepplift;;;;;nein;;;700;;;214;1.310;
Gundlift I;5068;6675;Tannheim;;;;;nein;;Schlepplift;;;;;nein;;;700;;;214;1.310;
Ressebichl-Kleinl.;5070;6675;Tannheim;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;125;;;12;554;
Grundlift I;1274;6675;Tannheim;;;;1972;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;668;1.650;1.820;170;1.200;204
Grundlift II;1275;6675;Tannheim;;;;1987;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;668;1.650;1.820;170;1.200;204
Ressebichl;1277;6675;Tannheim;;;;1974;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;440;1.120;1.195;75;1.200;90
Kreuzlelift aufg.;1276;6675;Tannheim;;;;1977;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;350;1.120;1.202;82;1.200;98
Jungbrunnenlift aufg.;1279;6675;Tannheim;;;;;ja;2004;Schlepplift;keine;;6,00;2;nein;kein;keine;373;1.100;1.193;93;803;75
Tannheim aufg.;1273;6675;Tannheim;;;;1978;ja;2000;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;1.162;1.120;1.554;434;600;260
Ressebichl-Kleinlift;1278;6675;Tannheim;;;;1976;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;125;1.110;1.122;12;554;7
Neunerköpfl;1272;6675;Tannheim;;;;1972;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.007;1.554;1.792;238;600;143
Vogelhorn;1685;6675;Tannheim;;;;2000;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;2.400;1.100;1.790;690;1.800;1.242
Bauhoflift  (Bungerloch );5072;6464;Tarrenz;;;;;nein;;Schlepplift;;;;;nein;;;214;;;104;714;
Zirmach-Sennjoch I;557;6165;Telfes im Stubai;;;;1972;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;855;1.900;2.225;325;820;266
Zirmach-Sennjoch II;558;6165;Telfes im Stubai;;;;1974;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;846;1.900;2.225;325;820;266
Kreuzjoch;559;6165;Telfes im Stubai;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;568;1.908;2.114;206;1.200;247
Schlickerboden;560;6165;Telfes im Stubai;;;;1966;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;500;1.645;1.720;75;700;53
Galtalm;561;6165;Telfes im Stubai;;;;1962;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;720;1.320;1.600;280;520;146
Schanzlin;562;6165;Telfes im Stubai;;;;1980;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;493;1.300;1.375;75;1.200;90
Froneben;1892;6165;Telfes im Stubai;;;;2004;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;140;1.300;1.321;21;650;14
Sennjoch;556;6165;Telfes im Stubai;;;;1988;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.913;1.650;2.230;580;1.800;1.044
Schanzlin;5073;6165;Telfes im Stubai;;;;;nein;;Tellerschlepplift;;;;;nein;;;98;1.300;;12;620;
Schanzlin;5594;6165;Telfes im Stubai;;;;2004;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;140;1.300;1.321;21;650;14
Kreuzjochbahn II;555;6165;Telfes im Stubai;;;;1993;nein;;6er Einseilumlaufbahn;teilweise;;12,00;6;nein;Kabine;keine;2.430;1.364;2.113;750;2.000;1.500
Babylift Sonnalm aufg.;5074;6410;Telfs;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;75;;;18;620;
Brennerköpfl;1709;6410;Telfs;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;243;1.455;1.497;42;800;34
Seewald I;563;6410;Telfs;;;;1983;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;675;1.235;1.395;160;1.427;228
Seewald II;564;6410;Telfs;;;;1985;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;745;1.345;1.496;151;1.430;216
Hinterfeld;1710;6410;Telfs;;;;1995;nein;;Schlepplift;keine;Amt der Tiroler Landesregierung;2,00;1;nein;kein;keine;180;1.235;1.265;30;600;18
Buchen;566;6410;Telfs;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;506;;;146;785;115
Babylift-Seewald aufg.;565;6410;Telfs;;;;1981;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;155;1.230;1.270;40;670;27
Am Hinterfeld aufg.;567;6410;Telfs;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;215;;;55;541;30
Üb.lift Hinterfeld aufg.;568;6410;Telfs;;;;;ja;1994;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;95;;;18;620;11
Birchatlift;1457;6123;Terfens;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;231;;;51;350;18
Landllift I (Glarcherwiese);5076;6335;Thiersee;;;;;ja;;Schlepplift;;;;;nein;;;;;;;;
Hagerlift;5075;6335;Thiersee;Mitterland;84;;2004;nein;;Schlepplift;;;;;nein;;;420;800;860;60;714;
Juffinglift;876;6335;Thiersee;;;;1967;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;205;858;905;47;700;33
Schattberglift;877;6335;Thiersee;;;;1984;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;710;855;1.100;245;871;213
Schneeberglift;878;6335;Thiersee;Mitterland;84;;1966;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.250;800;1.000;200;500;100
Übungslift;1584;6335;Thiersee;Mitterland;84;;1996;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;160;800;820;20;200;3
Hagerlift III aufg.;881;6335;Thiersee;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;131;788;1.015;12;507;6
Babylift/Stadellift;882;6335;Thiersee;;;;;ja;1999;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;92;;;10;692;7
Landllift II aufg.;883;6335;Thiersee;;;;;ja;1999;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;88;;;12;600;7
Landllift I;884;6335;Thiersee;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;328;660;742;82;854;70
Sonnseitlift;1545;6335;Thiersee;;;;1995;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;160;0;0;28;469;13
Rotecklift;1110;6551;Tobadill;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;495;;;171;661;113
Babylift Tore;5077;6152;Trins;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;160;;;30;537;
Trins Tore aufg.;5078;6152;Trins;;;;;ja;;Schlepplift;;;;;nein;;;472;;;86;720;
Übungslift Trins aufg.;5570;6152;Trins;;;;;ja;;Schlepplift;keine;;6,00;2;nein;kein;;172;;;;;
Schilift Trins-Tore;5569;6152;Trins;;;;1997;nein;;Schlepplift;;;6,00;1;nein;kein;;480;1.200;;1.280;750;
Kreithof;5079;9900;Tristach;Kreithof;1;;;nein;;Schlepplift mit niedriger Seilführung;keine;;;;nein;kein;keine;158;;;24;400;
Übungslift Berg;5080;6075;Tulfes;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;185;;;31;420;13
Glungezerbahn II aufg.;5210;6075;Tulfes;;;;;ja;;Kombinationsbahn;;;;;nein;;;2.156;;;545;959;
Glungezerbahn I. Sektion;5209;6075;Tulfes;;;;;ja;;2er Sessellift fix geklemmt;;;;;nein;;;1.796;;;612;800;
Glungezerbahn II;573;6075;Tulfes;;;;1967;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;2.156;1.545;2.059;514;1.178;605
Tulferer Hütte aufg.;575;6075;Tulfes;;;;1964;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;445;1.268;1.376;108;725;78
Halsmarter;577;6075;Tulfes;;;;1979;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.215;1.335;1.541;206;1.200;247
Übungslift Halsmarter;1513;6075;Tulfes;;;;1995;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;190;1.490;1.520;30;720;22
Übungslift Talstation;576;6075;Tulfes;;;;1976;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;187;948;985;37;720;27
Geisler aufg.;574;6075;Tulfes;;;;;ja;1994;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;200;;;28;100;3
Glungezerbahn I;571;6075;Tulfes;;;;1967;nein;;2er Sessellift fix geklemmt;ausschließlich;;8,00;2;nein;kein;keine;1.796;948;1.560;612;804;492
Schartenkogel;572;6075;Tulfes;;;;1989;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.342;1.898;2.304;406;1.416;575
Gletscherbus 1;5528;6293;Tux;;;;2008;nein;;Zweiseilumlaufbahn;ausschließlich;;;24;nein;Kabine;;1.412;1.597;2.032;435;3.200;1.392
Lattenalm 2009;5531;6293;Tux;;;;2009;nein;;6er Sessellift kuppelbar;keine;Amt der Tiroler Landesregierung;6,10;6;ja;Bubble;;1.094;1.686;2.004;318;2.400;763
Höhlensteinlift;1490;6293;Tux;;;;1974;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;344;1.395;1.468;73;923;67
Hinteranger;1488;6293;Tux;;;;1976;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;307;1.295;1.351;56;1.008;56
Beilspitzlift;1465;6293;Tux;;;;1979;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;730;1.890;2.187;297;1.104;328
Lattenalm aufg.;1463;6293;Tux;;;;1993;ja;2009;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.066;1.684;2.005;321;2.400;464
Eggalm 4EUB;1462;6293;Tux;Lanersbach;395;;1993;nein;;4er Einseilumlaufbahn;teilweise;;12,00;4;nein;Kabine;keine;1.555;1.284;1.951;667;1.600;1.067
Eggalm Nord;1858;6293;Tux;;;;2004;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;1.734;1.495;2.109;614;2.400;1.474
Trainingslift II aufg.;5085;6293;Tux;;;;;ja;;;;;;;nein;;;240;;;67;400;
Hintertuxerhof aufg.;5081;6293;Tux;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;;;;;;
Babylift Hintertux;5529;6293;Tux;;;;;nein;;Schlepplift;;;;;ja;;;110;1.502;1.514;12;400;5
Minilift Wanglspitz;5083;6293;Tux;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;133;;;25;737;18
Gefrorene Wand II;1484;6293;Tux;;;;1985;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;665;3.008;3.249;241;1.440;347
Auenlift aufg.;1491;6293;Tux;;;;;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;430;;;77;867;67
Olperer II;1543;6293;Tux;;;;1995;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;996;3.022;3.238;216;1.440;311
Lämmerbichl SL;1461;6293;Tux;;;;1984;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;877;2.046;2.286;240;1.440;346
Gefrorene Wand IV aufg.;1487;6293;Tux;;;;1988;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;385;2.936;3.096;160;1.440;230
Olperer I;1481;6293;Tux;;;;1982;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.112;3.022;3.244;222;1.440;320
Sommerberg aufg.;1483;6293;Tux;;;;;ja;1994;Schlepplift;ausschließlich;;6,00;2;nein;kein;keine;428;;;84;1.360;114
Kaserer 1;1896;6293;Tux;;;;2005;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.426;2.702;3.193;491;1.416;695
Gefrorene Wand 1 aufg.;1895;6293;Tux;;;;1968;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;744;3.008;3.049;41;900;37
Ramsmooslift;1476;6293;Tux;;;;1991;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;479;2.035;2.150;115;1.208;139
Gefrorene Wand I;1478;6293;Tux;;;;1999;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;744;3.008;3.250;242;1.440;348
Tuxerjoch;1477;6293;Tux;;;;1965;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;774;2.037;2.241;204;1.037;212
Kaserer 1 aufg.;1479;6293;Tux;;;;1978;ja;2005;Schlepplift;keine;;6,00;2;nein;kein;keine;1.589;2.654;3.220;566;977;553
Kaserer 2;1480;6293;Tux;;;;1982;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.080;2.708;3.059;351;1.440;505
Gefrorene Wand II aufg.;1475;6293;Tux;;;;1971;ja;2000;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;1.056;2.660;3.060;400;652;261
Sommerberg-SL II aufg.;1474;6293;Tux;;;;;ja;1994;1er Sessellift fix geklemmt;ausschließlich;;7,00;1;nein;kein;keine;2.500;;;580;380;220
Zettenbabylift aufg.;1489;6293;Tux;;;;1994;ja;1998;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;120;2.095;2.115;20;600;12
Gletscherboden aufg.;1482;6293;Tux;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;130;;;10;720;4
Sommerberg 6er;1527;6293;Tux;;;;1995;nein;;6er Sessellift fix geklemmt;ausschließlich;;12,00;6;nein;kein;keine;421;1.948;2.042;94;2.973;279
Rastkogelbahn II aufg.;1459;6293;Tux;;;;1984;ja;2002;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.738;2.033;2.475;442;1.407;622
Lämmerbichl;1460;6293;Tux;;;;1984;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.331;1.840;2.163;323;1.400;452
Gefrorene Wand IIIa aufg.;1470;6293;Tux;;;;1980;ja;2011;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.030;2.608;2.974;366;1.110;406
Gefrorene Wand IIIb aufg.;1471;6293;Tux;;;;1976;ja;2011;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;840;2.972;3.248;276;1.110;306
Lärmstange;1472;6293;Tux;;;;1978;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.663;2.120;2.731;611;895;547
Sommerberg-Alm aufg.;1473;6293;Tux;;;;1981;ja;2000;2er Sessellift fix geklemmt;ausschließlich;;8,00;2;nein;kein;keine;1.346;1.597;2.031;434;935;406
Nordhang aufg.;1464;6293;Tux;;;;1984;ja;2004;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.734;1.495;2.109;614;1.102;677
Tuxerjochbahn;1469;6293;Tux;;;;1993;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.294;2.038;2.394;356;2.500;890
Gletscherbus 3;1603;6293;Tux;;;;2000;nein;;Doppelseilumlaufbahn;keine;;12,00;;nein;Kabine;keine;1.897;2.600;3.235;635;3.200;2.032
Gletscherbus 2;1604;6293;Tux;;;;1995;nein;;Doppelseilumlaufbahn;teilweise;;12,00;;nein;Kabine;keine;2.280;2.031;2.609;578;3.200;1.850
Sommerberg 8er;1682;6293;Tux;;;;2000;nein;;8er Einseilumlaufbahn;ausschließlich;;12,00;8;nein;Kabine;keine;1.434;1.597;2.032;435;2.400;1.044
Rastkogelbahn;1458;6293;Tux;;;;1991;nein;;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;2.296;1.275;2.112;837;1.300;1.088
4er Sommerberg aufg.;1467;6293;Tux;;;;1986;ja;2008;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;1.385;1.597;2.032;435;1.750;761
Tuxer Fernerhaus;1468;6293;Tux;;;;1985;nein;;4er Einseilumlaufbahn;teilweise;;12,00;4;nein;Kabine;keine;2.400;2.031;2.608;577;1.750;1.010
Horbergjoch;1798;6293;Tux;;;;2002;nein;;8er Sessellift kuppelbar;keine;;14,00;;nein;Bubble;keine;1.668;1.980;2.520;540;4.000;2.160
Wanglspitz;1797;6293;Tux;;;;2002;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;776;1.980;2.400;420;2.400;1.008
Wolfsegglift;5090;6441;Umhausen;;;;;ja;;Schlepplift;;;;;nein;;;373;;;104;606;
Tölderboden 2;5088;6441;Umhausen;Dorf;30;;;nein;;Schlepplift mit niedriger Seilführung;;;6,00;;nein;;;100;1.510;1.530;20;580;
Tölderboden 1;5089;6441;Umhausen;Dorf;30;;;nein;;Schlepplift mit niedriger Seilführung;;;6,00;;nein;;;188;1.560;1.660;100;407;
Matau/Niederthai;416;6441;Umhausen;Dorf;30;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;219;;;34;540;18
Wolfsegg/Niederthai;415;6441;Umhausen;Dorf;30;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;318;;;35;803;28
Kinderlift Köfels;5087;6441;Umhausen;Köfels;15;;;nein;;Schlepplift mit niedriger Seilführung;;;6,00;;nein;;;95;;;15;350;
Köfels;417;6441;Umhausen;Köfels;6;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;250;;;67;155;10
Mittersbichllift aufg.;1170;9942;Untertilliach;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;130;;;21;520;11
Sportclublift Vals;5091;6154;Vals;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;kein;Förderband;200;1.300;1.380;80;650;
Jochalpe;6682;6682;Vils;;;;2004;nein;;6er Sessellift fix geklemmt;keine;Amt der Tiroler Landesregierung;;6;nein;kein;keine;670;1.714;1.874;160;2.450;
Konradshüttle;1282;6682;Vils;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;821;;;179;1.130;202
Seebenspitzlift;5092;6682;Vils;;;;;nein;;Schlepplift;;;;;nein;;;680;;;190;1.225;
Jochalplift aufg.;1281;6682;Vils;;;;1972;ja;2004;Schlepplift;keine;;6,00;2;nein;kein;keine;442;1.664;1.828;164;1.187;195
Sebenlift aufg.;1280;6682;Vils;;;;1975;ja;2004;Schlepplift;keine;;6,00;2;nein;kein;keine;664;1.692;1.863;171;1.225;209
Jochalpbahn;1816;6682;Vils;;;;2004;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;688;1.625;1.828;203;2.400;487
Liftanlage Fellach;1171;9972;Virgen;Feldflurweg;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;500;1.110;1.180;83;480;40
Übungslift;578;6176;Völs;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;215;;;28;500;14
Hochkopflift aufg.;1216;6645;Vorderhornbach;;;;;ja;2009;Schlepplift;keine;;6,00;2;nein;kein;keine;400;975;1.084;109;1.000;109
Knobellift;1283;6642;Vorderhornbach;;;;;ja;2002;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;92;;;10;720;7
Kindergartenlift aufg.;5095;6384;Waidring;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;135;;;11;360;
Babylift Hausberg aufg.;5093;6384;Waidring;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;174;;;28;540;
Schwarzloferbahn;1694;6384;Waidring;;;;2000;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;727;1.221;1.454;233;1.987;463
